POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
T6E 6R8,EDMONTON,AB,7,53.47601,-113.47007
T5M 1X2,EDMONTON,AB,7,53.559852,-113.581164
T5K 2X6,EDMONTON,AB,7,53.544582,-113.50747
T5R 2Y5,EDMONTON,AB,7,53.510732,-113.564258
T6C 3K9,EDMONTON,AB,7,53.525323,-113.463857
T5H 2B3,EDMONTON,AB,7,53.546402,-113.47947
T5X 6K1,EDMONTON,AB,7,53.643851,-113.49797
T5X 5G5,EDMONTON,AB,7,53.6301978,-113.5056618
T5B 0G7,EDMONTON,AB,7,53.56122,-113.466256
T6M 1A5,EDMONTON,AB,7,53.493474,-113.620176
T5S 1X4,EDMONTON,AB,7,53.553439,-113.679693
T6E 5X7,EDMONTON,AB,7,53.476494,-113.470263
T6J 6M9,EDMONTON,AB,7,53.441746,-113.514163
T5Y 1A7,EDMONTON,AB,7,53.600435,-113.384963
T5E 6S2,EDMONTON,AB,7,53.588705,-113.501258
T5H 0M8,EDMONTON,AB,7,53.552662,-113.488818
T6E 0A9,EDMONTON,AB,7,53.49011,-113.482756
T6H 1B9,EDMONTON,AB,7,53.495229,-113.51171
T5X 6G1,EDMONTON,AB,7,53.635148,-113.528264
T5P 1B7,EDMONTON,AB,7,53.5536511,-113.5960098
T6C 1T9,EDMONTON,AB,7,53.529113,-113.468512
T5A 2P2,EDMONTON,AB,7,53.598273,-113.397796
T5G 1Y8,EDMONTON,AB,7,53.5736145,-113.4918212
T6H 0Y1,EDMONTON,AB,7,53.492994,-113.525867
T6J 7C2,EDMONTON,AB,7,53.417197,-113.495102
T5R 1M3,EDMONTON,AB,7,53.52362,-113.5833065
T5T 4J9,EDMONTON,AB,7,53.507955,-113.65531
T6E 5J5,EDMONTON,AB,7,53.52324,-113.506295
T6E 2J5,EDMONTON,AB,7,53.520934,-113.482929
T6J 1L9,EDMONTON,AB,7,53.470746,-113.52851
T5J 4H7,EDMONTON,AB,7,53.541973,-113.48954
T6W 1R2,EDMONTON,AB,7,53.429178,-113.524638
T5E 5H9,EDMONTON,AB,7,53.5949147,-113.5216699
T6K 3A9,EDMONTON,AB,7,53.463364,-113.457091
T5E 0V3,EDMONTON,AB,7,53.589924,-113.527003
T5X 1E1,EDMONTON,AB,7,53.6128077,-113.5259329
T6H 5X3,EDMONTON,AB,7,53.483956,-113.584649
T5L 5H5,EDMONTON,AB,7,53.572622,-113.530253
T6M 2R3,EDMONTON,AB,7,53.487844,-113.646414
T6H 1W4,EDMONTON,AB,7,53.501984,-113.518591
T6A 3N3,EDMONTON,AB,7,53.5388696,-113.4545586
T5W 1L4,EDMONTON,AB,7,53.573533,-113.428406
T5W 4M1,EDMONTON,AB,7,53.5773993,-113.4411428
T6J 3N9,EDMONTON,AB,7,53.460097,-113.533789
T5W 0S3,EDMONTON,AB,7,53.566799,-113.393863
T5T 1B5,EDMONTON,AB,7,53.507224,-113.613977
T5K 2E4,EDMONTON,AB,7,53.545804,-113.5153
T5A 2R6,EDMONTON,AB,7,53.589223,-113.407516
T5T 2C8,EDMONTON,AB,7,53.5007642,-113.6197911
T5H 2E4,EDMONTON,AB,7,53.5557889,-113.4844533
T6B 1H5,EDMONTON,AB,7,53.534895,-113.421317
T5X 0E8,EDMONTON,AB,7,53.607182,-113.533747
T6S 1C7,EDMONTON,AB,7,53.608318,-113.295435
T6W 2Z6,EDMONTON,AB,7,53.426872,-113.533265
T5M 1N7,EDMONTON,AB,7,53.566177,-113.557702
T6J 3G1,EDMONTON,AB,7,53.4627994,-113.514798
T5T 6K2,EDMONTON,AB,7,53.500943,-113.666495
T5G 0R4,EDMONTON,AB,7,53.57195,-113.498325
T5E 4M1,EDMONTON,AB,7,53.586088,-113.497253
T5M 0M3,EDMONTON,AB,7,53.5590387,-113.5376106
T6A 2M9,EDMONTON,AB,7,53.552833,-113.428768
T5B 0J6,EDMONTON,AB,7,53.566668,-113.444179
T6E 4K5,EDMONTON,AB,7,53.516618,-113.506304
T5A 1W8,EDMONTON,AB,7,53.611707,-113.437681
T6R 1N1,EDMONTON,AB,7,53.475849,-113.578422
T5P 0E9,EDMONTON,AB,7,53.5348476,-113.6105058
T5T 6M2,EDMONTON,AB,7,53.5165057,-113.6865817
T5T 4H3,EDMONTON,AB,7,53.534526,-113.64658
T6X 1M2,EDMONTON,AB,7,53.415266,-113.452326
T5X 5H7,EDMONTON,AB,7,53.625347,-113.493721
T5X 0G4,EDMONTON,AB,7,53.607182,-113.533747
T5Y 1T7,EDMONTON,AB,7,53.6076394,-113.3738915
T6T 0X9,EDMONTON,AB,7,53.461283,-113.363599
T5W 1V5,EDMONTON,AB,7,53.55797,-113.390734
T6L 3W3,EDMONTON,AB,7,53.449318,-113.413482
T6T 2K8,EDMONTON,AB,7,53.450309,-113.371086
T5N 1B3,EDMONTON,AB,7,53.548924,-113.563202
T6K 0S8,EDMONTON,AB,7,53.479095,-113.443615
T6L 3Z8,EDMONTON,AB,7,53.450668,-113.425422
T5K 2Y3,EDMONTON,AB,7,53.543151,-113.508601
T6C 4C9,EDMONTON,AB,7,53.53426,-113.468094
T5J 4G3,EDMONTON,AB,7,53.541967,-113.48954
T6K 0P3,EDMONTON,AB,7,53.469953,-113.443378
T6A 0C5,EDMONTON,AB,7,53.538189,-113.445426
T6L 4B5,EDMONTON,AB,7,53.450039,-113.416942
T5K 0H7,EDMONTON,AB,7,53.5389239,-113.5106495
T5H 1Y9,EDMONTON,AB,7,53.556331,-113.481347
T5H 2H2,EDMONTON,AB,7,53.54675,-113.483507
T5Y 0H8,EDMONTON,AB,7,53.624156,-113.405319
T5X 2L5,EDMONTON,AB,7,53.6228833,-113.5213223
T6W 1X9,EDMONTON,AB,7,53.4303187,-113.5213638
T5K 0Y3,EDMONTON,AB,7,53.531286,-113.498682
T6E 5Z3,EDMONTON,AB,7,53.508368,-113.503075
T5B 0P3,EDMONTON,AB,7,53.57039,-113.4447598
T5G 1W1,EDMONTON,AB,7,53.5759481,-113.4903529
T5H 2M2,EDMONTON,AB,7,53.552851,-113.489879
T6J 3W9,EDMONTON,AB,7,53.463905,-113.522219
T5W 2L5,EDMONTON,AB,7,53.5752,-113.403006
T5M 3B4,EDMONTON,AB,7,53.565215,-113.561566
T5E 2R7,EDMONTON,AB,7,53.612811,-113.478053
T5R 1C9,EDMONTON,AB,7,53.51422,-113.581933
T6W 2W4,EDMONTON,AB,7,53.426872,-113.533265
T5B 3M9,EDMONTON,AB,7,53.570508,-113.474412
T6L 5J5,EDMONTON,AB,7,53.460083,-113.419761
T5C 2H7,EDMONTON,AB,7,53.59773,-113.4514615
T5P 3L2,EDMONTON,AB,7,53.5365684,-113.6006211
T5S 1S3,EDMONTON,AB,7,53.539741,-113.617023
T5Y 2W7,EDMONTON,AB,7,53.5971085,-113.4123025
T6G 1Z7,EDMONTON,AB,7,53.529797,-113.530846
T6E 1K2,EDMONTON,AB,7,53.511318,-113.509505
T5Y 2Z5,EDMONTON,AB,7,53.6232,-113.335927
T5L 0B3,EDMONTON,AB,7,53.5877,-113.530398
T6H 1L8,EDMONTON,AB,7,53.4980921,-113.5054833
T5N 2T7,EDMONTON,AB,7,53.54153,-113.56914
T5W 1H8,EDMONTON,AB,7,53.5719,-113.423386
T6R 1Y1,EDMONTON,AB,7,53.470172,-113.571794
T5Y 3H3,EDMONTON,AB,7,53.616462,-113.409084
T5Y 1V5,EDMONTON,AB,7,53.608234,-113.370006
T5X 3H4,EDMONTON,AB,7,53.6346536,-113.504126
T5L 4K8,EDMONTON,AB,7,53.588909,-113.565066
T5K 2X2,EDMONTON,AB,7,53.43519,-113.491704
T6H 0M7,EDMONTON,AB,7,53.488148,-113.546338
T6P 1C3,EDMONTON,AB,7,53.500065,-113.358172
T5M 0N1,EDMONTON,AB,7,53.56379,-113.537703
T6R 2Z6,EDMONTON,AB,7,53.457743,-113.604456
T5J 0C4,EDMONTON,AB,7,53.5456,-113.487031
T5R 1Y4,EDMONTON,AB,7,53.517043,-113.590325
T5R 5B3,EDMONTON,AB,7,53.527287,-113.56755
T6W 0G4,EDMONTON,AB,7,53.413518,-113.574687
T6R 1K3,EDMONTON,AB,7,53.462324,-113.567244
T6H 5N5,EDMONTON,AB,7,53.484889,-113.577238
T5R 2W5,EDMONTON,AB,7,53.514462,-113.611703
T5N 0E3,EDMONTON,AB,7,53.5347073,-113.5726177
T6J 4V8,EDMONTON,AB,7,53.452609,-113.523716
T5R 1S5,EDMONTON,AB,7,53.515766,-113.586324
T6A 2L1,EDMONTON,AB,7,53.547788,-113.426569
T6J 3T5,EDMONTON,AB,7,53.462135,-113.522524
T6K 4B6,EDMONTON,AB,7,53.438446,-113.442251
T5A 1K8,EDMONTON,AB,7,53.604767,-113.437441
T5C 1M1,EDMONTON,AB,7,53.609774,-113.464636
T6A 2Y6,EDMONTON,AB,7,53.5497,-113.441549
T5W 3L8,EDMONTON,AB,7,53.5752597,-113.4228573
T5Y 2L6,EDMONTON,AB,7,53.612665,-113.372642
T6E 3E6,EDMONTON,AB,7,53.509283,-113.4734341
T6E 1K7,EDMONTON,AB,7,53.512423,-113.486441
T5B 2B3,EDMONTON,AB,7,53.559617,-113.451069
T5G 3C8,EDMONTON,AB,7,53.558292,-113.50305
T6C 4E8,EDMONTON,AB,7,53.5191324,-113.461356
T6K 2A8,EDMONTON,AB,7,53.446819,-113.464418
T5G 0J8,EDMONTON,AB,7,53.563282,-113.523751
T6H 4L7,EDMONTON,AB,7,53.485137,-113.524153
T5C 0V8,EDMONTON,AB,7,53.6086928,-113.4524626
T6B 0J1,EDMONTON,AB,7,53.5201895,-113.4243775
T5B 2Z5,EDMONTON,AB,7,53.572076,-113.469092
T5N 0A7,EDMONTON,AB,7,53.531517,-113.569488
T5E 6R1,EDMONTON,AB,7,53.588705,-113.501258
T5T 7R7,EDMONTON,AB,7,53.539636,-113.704686
T6H 2X2,EDMONTON,AB,7,53.489634,-113.508109
T6W 2M5,EDMONTON,AB,7,53.426872,-113.533265
T5N 3M2,EDMONTON,AB,7,53.540327,-113.567651
T6E 5B6,EDMONTON,AB,7,53.483064,-113.486044
T6H 1T4,EDMONTON,AB,7,53.501017,-113.515173
T6L 2T3,EDMONTON,AB,7,53.449307,-113.414282
T5A 0G1,EDMONTON,AB,7,53.587628,-113.439288
T6A 1T7,EDMONTON,AB,7,53.550905,-113.407019
T6K 0M6,EDMONTON,AB,7,53.466102,-113.442619
T5N 1C6,EDMONTON,AB,7,53.55028,-113.556563
T6V 1V4,EDMONTON,AB,7,53.608741,-113.559282
T5R 2W1,EDMONTON,AB,7,53.528597,-113.611057
T5B 2S5,EDMONTON,AB,7,53.571165,-113.465514
T6L 5W5,EDMONTON,AB,7,53.464836,-113.395389
T5B 3A4,EDMONTON,AB,7,53.5784442,-113.4688668
T5M 3K5,EDMONTON,AB,7,53.566985,-113.549647
T5N 2H2,EDMONTON,AB,7,53.544924,-113.558012
T5Z 2L7,EDMONTON,AB,7,53.641966,-113.481855
T6H 0P1,EDMONTON,AB,7,53.488955,-113.500544
T6A 3E3,EDMONTON,AB,7,53.543416,-113.447722
T5Z 2A8,EDMONTON,AB,7,53.632947,-113.488921
T5P 2J3,EDMONTON,AB,7,53.549636,-113.586862
T5K 0N6,EDMONTON,AB,7,53.5364241,-113.5118292
T5N 4A6,EDMONTON,AB,7,53.538373,-113.574539
T6W 0Y5,EDMONTON,AB,7,53.4153561,-113.5572346
T5N 2J3,EDMONTON,AB,7,53.5448233,-113.5595976
T5C 2B6,EDMONTON,AB,7,53.593104,-113.443198
T5R 4C3,EDMONTON,AB,7,53.5185505,-113.583487
T6E 1P1,EDMONTON,AB,7,53.514234,-113.497846
T6M 0S6,EDMONTON,AB,7,53.486189,-113.639265
T5L 1Y5,EDMONTON,AB,7,53.589219,-113.553497
T5A 3W6,EDMONTON,AB,7,53.5975116,-113.3837632
T6P 1Y1,EDMONTON,AB,7,53.543502,-113.410936
T6A 2S6,EDMONTON,AB,7,53.539572,-113.433735
T6E 1Y1,EDMONTON,AB,7,53.517085,-113.503657
T5S 0L8,EDMONTON,AB,7,53.586689,-113.677396
T6H 3K5,EDMONTON,AB,7,53.5052135,-113.5216705
T5A 2S4,EDMONTON,AB,7,53.587997,-113.400805
T5E 1J5,EDMONTON,AB,7,53.594526,-113.499149
T5B 1R6,EDMONTON,AB,7,53.563685,-113.4437
T6K 3B4,EDMONTON,AB,7,53.474094,-113.45896
T5T 7T6,EDMONTON,AB,7,53.521109,-113.645238
T5N 1B6,EDMONTON,AB,7,53.5486365,-113.5711379
T5R 1V3,EDMONTON,AB,7,53.511396,-113.587183
T5B 4E5,EDMONTON,AB,7,53.5583169,-113.4480516
T5Z 2P2,EDMONTON,AB,7,53.618308,-113.470606
T6H 0K7,EDMONTON,AB,7,53.48832,-113.504177
T5X 4T4,EDMONTON,AB,7,53.60075,-113.525052
T5A 1S7,EDMONTON,AB,7,53.607435,-113.434209
T6P 1T4,EDMONTON,AB,7,53.512322,-113.390409
T5A 4Z3,EDMONTON,AB,7,53.598781,-113.377717
T5W 1G1,EDMONTON,AB,7,53.570358,-113.43647
T5W 0A4,EDMONTON,AB,7,53.556962,-113.391279
T6B 1V1,EDMONTON,AB,7,53.532344,-113.433981
T6H 5Z1,EDMONTON,AB,7,53.4765535,-113.499772
T6M 2Z1,EDMONTON,AB,7,53.490141,-113.672058
T5R 3S4,EDMONTON,AB,7,53.515914,-113.599876
T6H 4K5,EDMONTON,AB,7,53.502133,-113.5484415
T5T 1W9,EDMONTON,AB,7,53.52638,-113.645145
T6J 2H3,EDMONTON,AB,7,53.455653,-113.509476
T6C 0T2,EDMONTON,AB,7,53.516081,-113.458473
T5S 2K4,EDMONTON,AB,7,53.549571,-113.627269
T5V 1T3,EDMONTON,AB,7,53.5778878,-113.6397086
T5A 0L2,EDMONTON,AB,7,53.595169,-113.429078
T6W 4R8,EDMONTON,AB,7,53.4153678,-113.5619398
T6B 1J7,EDMONTON,AB,7,53.522411,-113.423385
T6H 5K8,EDMONTON,AB,7,53.483673,-113.578995
T6K 3N1,EDMONTON,AB,7,53.446921,-113.461213
T6L 2A7,EDMONTON,AB,7,53.44244,-113.423163
T6M 2E5,EDMONTON,AB,7,53.494049,-113.611543
T6K 1E7,EDMONTON,AB,7,53.478262,-113.461705
T5Y 6J5,EDMONTON,AB,7,53.70952,-113.319994
T5H 3P9,EDMONTON,AB,7,53.5544045,-113.528873
T5S 2L2,EDMONTON,AB,7,53.570062,-113.627335
T5H 1X7,EDMONTON,AB,7,53.550375,-113.478032
T5Y 0W3,EDMONTON,AB,7,53.622551,-113.410876
T5K 1W8,EDMONTON,AB,7,53.5404849,-113.5230496
T5E 3Z4,EDMONTON,AB,7,53.611194,-113.4872157
T6R 0K3,EDMONTON,AB,7,53.4411845,-113.5816656
T5H 4G9,EDMONTON,AB,7,53.65061,-113.592056
T6J 4W4,EDMONTON,AB,7,53.454915,-113.520572
T6E 0R3,EDMONTON,AB,7,53.504935,-113.47986
T6E 3G3,EDMONTON,AB,7,53.494689,-113.4770095
T5R 2Z6,EDMONTON,AB,7,53.508922,-113.578252
T5Y 3P3,EDMONTON,AB,7,53.6145,-113.410031
T6M 1Y7,EDMONTON,AB,7,53.491417,-113.643877
T5B 3T2,EDMONTON,AB,7,53.5799111,-113.475919
T6H 4B3,EDMONTON,AB,7,53.486961,-113.565708
T5T 0M8,EDMONTON,AB,7,53.518361,-113.627236
T6E 3M6,EDMONTON,AB,7,53.5261135,-113.4828035
T6H 2J5,EDMONTON,AB,7,53.4941935,-113.494661
T5T 5E9,EDMONTON,AB,7,53.505283,-113.648212
T5M 1M3,EDMONTON,AB,7,53.565356,-113.55633
T6J 5P4,EDMONTON,AB,7,53.451933,-113.498272
T6B 1K3,EDMONTON,AB,7,53.537099,-113.423723
T6R 1V5,EDMONTON,AB,7,53.462582,-113.595835
T5E 3S3,EDMONTON,AB,7,53.601806,-113.483005
T5E 1S6,EDMONTON,AB,7,53.597614,-113.483741
T5Z 0V8,EDMONTON,AB,7,53.6247343,-113.4533762
T5J 2S6,EDMONTON,AB,7,53.545588,-113.492263
T6C 1H8,EDMONTON,AB,7,53.521605,-113.447385
T5L 4V5,EDMONTON,AB,7,53.5935546,-113.5760154
T6W 0Y6,EDMONTON,AB,7,53.4153561,-113.5572346
T6J 1B1,EDMONTON,AB,7,53.4682,-113.507234
T5Y 2X6,EDMONTON,AB,7,53.61902,-113.418915
T5M 3A6,EDMONTON,AB,7,53.565105,-113.550515
T6L 2M9,EDMONTON,AB,7,53.440931,-113.400134
T5P 1T2,EDMONTON,AB,7,53.538153,-113.581527
T6C 2X7,EDMONTON,AB,7,53.53025,-113.451143
T5W 0Y2,EDMONTON,AB,7,53.569474,-113.403672
T5E 0Y3,EDMONTON,AB,7,53.592237,-113.483049
T6E 5Z1,EDMONTON,AB,7,53.495771,-113.460962
T6A 3M6,EDMONTON,AB,7,53.546455,-113.454048
T6R 0W6,EDMONTON,AB,7,53.4516758,-113.5923808
T5G 2H6,EDMONTON,AB,7,53.561153,-113.49739
T5A 3R9,EDMONTON,AB,7,53.594737,-113.411807
T6E 0C6,EDMONTON,AB,7,53.495776,-113.483502
T6J 7E3,EDMONTON,AB,7,53.443545,-113.539671
T5W 3K9,EDMONTON,AB,7,53.5694991,-113.4228457
T6J 6Y7,EDMONTON,AB,7,53.444433,-113.535436
T5S 1A2,EDMONTON,AB,7,53.54157,-113.625657
T6L 5S7,EDMONTON,AB,7,53.463344,-113.415724
T6V 1J2,EDMONTON,AB,7,53.595394,-113.590344
T6H 4J1,EDMONTON,AB,7,53.4997722,-113.5731645
T6W 2T6,EDMONTON,AB,7,53.426872,-113.533265
T5G 0S5,EDMONTON,AB,7,53.573548,-113.500163
T6K 3S2,EDMONTON,AB,7,53.475753,-113.459462
T5R 3H3,EDMONTON,AB,7,53.513199,-113.584726
T5E 1L8,EDMONTON,AB,7,53.596409,-113.471758
T6R 1X2,EDMONTON,AB,7,53.47177,-113.566863
T6J 3A8,EDMONTON,AB,7,53.465838,-113.507495
T6E 2E1,EDMONTON,AB,7,53.519073,-113.500625
T6T 0J5,EDMONTON,AB,7,53.4722657,-113.3614686
T5X 5Y7,EDMONTON,AB,7,53.634403,-113.521511
T5R 0P5,EDMONTON,AB,7,53.5250362,-113.5673799
T5T 6G8,EDMONTON,AB,7,53.498168,-113.651597
T6W 4H4,EDMONTON,AB,7,53.4115261,-113.5112915
T5G 3H6,EDMONTON,AB,7,53.494195,-113.504626
T6L 2G6,EDMONTON,AB,7,53.442529,-113.420141
T5N 2N3,EDMONTON,AB,7,53.5363668,-113.5655945
T5W 5B8,EDMONTON,AB,7,53.580363,-113.408928
T6J 0V7,EDMONTON,AB,7,53.476936,-113.544352
T6A 2H4,EDMONTON,AB,7,53.5557335,-113.420284
T5A 1K7,EDMONTON,AB,7,53.605803,-113.432426
T6C 0W4,EDMONTON,AB,7,53.517023,-113.458514
T5T 5J9,EDMONTON,AB,7,53.508195,-113.64601
T6B 2Y3,EDMONTON,AB,7,53.522863,-113.417883
T5G 0L1,EDMONTON,AB,7,53.5643267,-113.501251
T5E 3X9,EDMONTON,AB,7,53.5851687,-113.4870983
T5G 1L1,EDMONTON,AB,7,53.562838,-113.487189
T5A 4Z2,EDMONTON,AB,7,53.598893,-113.375364
T5K 2N4,EDMONTON,AB,7,53.5385542,-113.5102184
T5L 2R1,EDMONTON,AB,7,53.573508,-113.541301
T5N 1P6,EDMONTON,AB,7,53.5416825,-113.5360378
T5S 2V1,EDMONTON,AB,7,53.571133,-113.639751
T5N 1Z7,EDMONTON,AB,7,53.543818,-113.551276
T6A 2L9,EDMONTON,AB,7,53.542413,-113.427935
T5E 4H3,EDMONTON,AB,7,53.6090456,-113.4940637
T5E 6T9,EDMONTON,AB,7,53.588705,-113.501258
T6M 0B5,EDMONTON,AB,7,53.4916057,-113.6573007
T5W 3R1,EDMONTON,AB,7,53.5720466,-113.4259409
T5X 1W4,EDMONTON,AB,7,53.625491,-113.50512
T5H 4C6,EDMONTON,AB,7,53.5553696,-113.4702872
T5E 2W9,EDMONTON,AB,7,53.595404,-113.468995
T5K 2J3,EDMONTON,AB,7,53.5379557,-113.4972318
T5Y 1L5,EDMONTON,AB,7,53.604815,-113.376084
T5N 2M4,EDMONTON,AB,7,53.532482,-113.563096
T5E 0L4,EDMONTON,AB,7,53.587437,-113.504336
T5L 2H5,EDMONTON,AB,7,53.5717553,-113.5709034
T5A 2X6,EDMONTON,AB,7,53.586033,-113.399166
T6J 5V6,EDMONTON,AB,7,53.4794128,-113.5134341
T5N 4B4,EDMONTON,AB,7,53.54667,-113.534593
T5W 1S6,EDMONTON,AB,7,53.576717,-113.429495
T6L 1B7,EDMONTON,AB,7,53.473661,-113.422522
T5N 3H9,EDMONTON,AB,7,53.541669,-113.538421
T6K 1R7,EDMONTON,AB,7,53.47117,-113.4558665
T5E 4C8,EDMONTON,AB,7,53.5958961,-113.4916811
T6J 4J5,EDMONTON,AB,7,53.456923,-113.4885045
T6M 2G3,EDMONTON,AB,7,53.489573,-113.646618
T5B 2M3,EDMONTON,AB,7,53.579973,-113.461823
T5M 0E3,EDMONTON,AB,7,53.5574132,-113.5341308
T6E 2W4,EDMONTON,AB,7,53.5298218,-113.4828542
T5L 4P6,EDMONTON,AB,7,53.594001,-113.569853
T6J 6H6,EDMONTON,AB,7,53.442538,-113.502646
T6J 5N4,EDMONTON,AB,7,53.454805,-113.504989
T5C 2H3,EDMONTON,AB,7,53.596698,-113.464658
T6M 2G2,EDMONTON,AB,7,53.490043,-113.644462
T6A 0X8,EDMONTON,AB,7,53.5464755,-113.4217485
T5P 0Y1,EDMONTON,AB,7,53.553157,-113.581139
T5R 1P9,EDMONTON,AB,7,53.529381,-113.58484
T5C 0H9,EDMONTON,AB,7,53.604214,-113.447544
T5S 2V8,EDMONTON,AB,7,53.641931,-113.501258
T6C 4N4,EDMONTON,AB,7,53.5362808,-113.47212
T5C 0B2,EDMONTON,AB,7,53.592388,-113.442537
T5S 1M5,EDMONTON,AB,7,53.5486425,-113.6166565
T6J 0P6,EDMONTON,AB,7,53.475747,-113.512069
T5T 3X4,EDMONTON,AB,7,53.518522,-113.642406
T5T 3V5,EDMONTON,AB,7,53.528468,-113.623654
T5S 1B2,EDMONTON,AB,7,53.541129,-113.612023
T5S 2P1,EDMONTON,AB,7,53.548607,-113.639658
T6L 5L2,EDMONTON,AB,7,53.445443,-113.41317
T6W 2Z8,EDMONTON,AB,7,53.426872,-113.533265
T5J 1G1,EDMONTON,AB,7,53.53898,-113.502919
T6M 2C1,EDMONTON,AB,7,53.493711,-113.6437753
T6H 3P8,EDMONTON,AB,7,53.48581,-113.53024
T5L 0G6,EDMONTON,AB,7,53.570509,-113.534158
T6A 3Y7,EDMONTON,AB,7,53.544606,-113.458047
T5R 3K1,EDMONTON,AB,7,53.514732,-113.565915
T5H 2M8,EDMONTON,AB,7,53.55644,-113.491308
T5E 5W1,EDMONTON,AB,7,53.613611,-113.478267
T6J 3M1,EDMONTON,AB,7,53.467229,-113.528632
T6L 2N7,EDMONTON,AB,7,53.444674,-113.395188
T5K 1B7,EDMONTON,AB,7,53.5349664,-113.5028788
T6B 2S1,EDMONTON,AB,7,53.504034,-113.408713
T6W 2T3,EDMONTON,AB,7,53.430715,-113.627771
T6W 4B9,EDMONTON,AB,7,53.3992128,-113.5427427
T6E 1G7,EDMONTON,AB,7,53.5104554,-113.5063586
T5S 1J1,EDMONTON,AB,7,53.553256,-113.627491
T6A 3C1,EDMONTON,AB,7,53.543668,-113.446329
T5X 4J8,EDMONTON,AB,7,53.602351,-113.524169
T5X 5N3,EDMONTON,AB,7,53.6190537,-113.5138617
T5C 2R5,EDMONTON,AB,7,53.604823,-113.44698
T5Z 3P8,EDMONTON,AB,7,53.626323,-113.460385
T6N 1C4,EDMONTON,AB,7,53.462645,-113.476087
T6J 1H5,EDMONTON,AB,7,53.4729354,-113.520023
T5A 4E6,EDMONTON,AB,7,53.5801022,-113.3896393
T5E 3Z8,EDMONTON,AB,7,53.586083,-113.488918
T6K 4E8,EDMONTON,AB,7,53.45736,-113.434478
T5T 5Z7,EDMONTON,AB,7,53.521111,-113.655291
T5G 0L5,EDMONTON,AB,7,53.5642777,-113.5233049
T5T 0M1,EDMONTON,AB,7,53.5188474,-113.6191752
T5E 2S2,EDMONTON,AB,7,53.612226,-113.501805
T6R 3H4,EDMONTON,AB,7,53.4600012,-113.5662349
T5R 4W8,EDMONTON,AB,7,53.525847,-113.598525
T6E 2H8,EDMONTON,AB,7,53.520031,-113.506446
T6G 1H8,EDMONTON,AB,7,53.522131,-113.517814
T6K 1Y1,EDMONTON,AB,7,53.441762,-113.463139
T5X 5C1,EDMONTON,AB,7,53.626699,-113.526744
T6M 1X6,EDMONTON,AB,7,53.493036,-113.632341
T5E 0H5,EDMONTON,AB,7,53.586029,-113.4871725
T6H 4M3,EDMONTON,AB,7,53.484993,-113.524458
T5Y 3L7,EDMONTON,AB,7,53.617093,-113.410993
T6H 3X4,EDMONTON,AB,7,53.499396,-113.549122
T5A 2B8,EDMONTON,AB,7,53.6115842,-113.4385602
T6R 2R4,EDMONTON,AB,7,53.453245,-113.586118
T5N 2K8,EDMONTON,AB,7,53.549532,-113.56137
T6H 4Z8,EDMONTON,AB,7,53.489277,-113.581014
T6J 0E4,EDMONTON,AB,7,53.4712425,-113.5128095
T5X 2L9,EDMONTON,AB,7,53.623079,-113.51963
T6E 2R1,EDMONTON,AB,7,53.5236117,-113.4814576
T5R 1A6,EDMONTON,AB,7,53.5296235,-113.576277
T6B 1S6,EDMONTON,AB,7,53.527805,-113.431155
T6C 0J6,EDMONTON,AB,7,53.512285,-113.464253
T5S 0L2,EDMONTON,AB,7,53.588947,-113.670863
T5E 3K2,EDMONTON,AB,7,53.5940665,-113.477554
T6E 1S3,EDMONTON,AB,7,53.515201,-113.506476
T6X 0S3,EDMONTON,AB,7,53.4158884,-113.4447708
T6J 3X3,EDMONTON,AB,7,53.465334,-113.526184
T6G 0M9,EDMONTON,AB,7,53.514158,-113.523146
T5Y 1C7,EDMONTON,AB,7,53.604294,-113.372992
T6E 3E5,EDMONTON,AB,7,53.507244,-113.47347
T6L 6P5,EDMONTON,AB,7,53.463153,-113.415772
T6K 3S5,EDMONTON,AB,7,53.4403676,-113.4555235
T6W 2H1,EDMONTON,AB,7,53.426872,-113.533265
T5E 0X3,EDMONTON,AB,7,53.591093,-113.50428
T6E 2G3,EDMONTON,AB,7,53.519992,-113.486287
T5Y 0W1,EDMONTON,AB,7,53.606015,-113.406781
T6T 1T1,EDMONTON,AB,7,53.458556,-113.387661
T6C 0N7,EDMONTON,AB,7,53.514167,-113.464535
T6X 2E6,EDMONTON,AB,7,53.48207,-113.538754
T5T 3X3,EDMONTON,AB,7,53.534558,-113.651465
T5H 2P6,EDMONTON,AB,7,53.554709,-113.491973
T5H 3Z5,EDMONTON,AB,7,53.554489,-113.492824
T5A 4P1,EDMONTON,AB,7,53.585538,-113.387432
T5W 3L3,EDMONTON,AB,7,53.5707413,-113.4228641
T5Y 0N1,EDMONTON,AB,7,53.6613181,-113.3652996
T5Y 0B6,EDMONTON,AB,7,53.616525,-113.4163435
T6A 1H3,EDMONTON,AB,7,53.549342,-113.443205
T5A 4R2,EDMONTON,AB,7,53.613904,-113.428834
T6L 2N3,EDMONTON,AB,7,53.443686,-113.396682
T5R 1J2,EDMONTON,AB,7,53.521483,-113.581564
T5R 4B9,EDMONTON,AB,7,53.5186276,-113.5795696
T5A 1H8,EDMONTON,AB,7,53.603137,-113.4356025
T5R 5B5,EDMONTON,AB,7,53.526699,-113.57812
